"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"64",596451,"Roman Quinn","64","100.0","0.438","0.063","0.467","0.500","0.437","0.467","0.468","7","16","93.8","13.7","2026","79.0","76.84","1","23","41","-2.2","4.76","117","152","120","151","295","322","291"
"63",623439,"Ryan Garton","63","100.0","0.308","0.538","0.200","0.846","0.485","0.548","0.362","4","13","91.8","19.3","2276","88.2","88.25","6","29","34","0.1","6.21","116","158","130","147","289","319","295"
"63",519381,"Pat Venditte","63","100.0","0.286","0.214","0.273","0.500","0.429","0.374","0.206","4","14","81.7","19.4","2667","79.3","79.14","5","28","32","-0.2","6.12","110","150","118","144","294","316","289"
"63",622492,"Keury Mella","63","100.0","0.313","0.125","0.417","0.438","0.340","0.226","0.197","5","16","90.1","15.4","2057","93.3","93.25","11","32","31","-0.1","6.28","115","150","120","146","281","306","287"
"62",460086,"Alex Gordon","62","100.0","0.571","0.214","0.500","0.786","0.559","0.410","0.325","8","14","87.0","17.7","1943","77.5","76.23","2","28","34","-1.3","5.32","111","148","129","147","319","337","322"
"62",592859,"Stevie Wilkerson","62","100.0","0.273","0.318","0.211","0.591","0.357","0.346","0.288","6","22","89.4","21.5","1525","57.8","55.46","6","34","28","-2.3","4.26","116","159","130","148","307","333","302"
"61",477569,"Fernando Salas","61","100.0","0.533","0.267","0.636","0.800","0.565","0.323","0.315","8","15","94.4","12.8","1985","86.9","86.57","6","31","29","-0.3","6.09","110","151","117","150","301","323","291"
"60",670712,"Michael Brosseau","60","100.0","0.294","0.294","0.250","0.588","0.385","0.300","0.286","5","17","85.5","10.1","1745","70.3","68.67","0","23","36","-1.6","5.02","117","165","129","151","296","332","299"
"59",607455,"Anthony Banda","59","100.0","0.333","0.222","0.375","0.556","0.372","0.364","0.310","6","18","91.2","21.3","1934","89.1","88.41","2","32","27","-0.7","5.84","111","167","119","149","303","322","305"
"53",621350,"Caleb Frare","53","100.0","0.200","0.300","0.167","0.500","0.402","0.435","0.228","2","10","91.0","14.0","2300","89.5","90.13","6","17","36","0.6","6.53","103","138","108","137","280","307","290"
"53",571901,"Aaron Loup","53","100.0","0.182","0.091","0.286","0.273","0.251","0.211","0.146","2","11","83.9","-2.1","2351","86.0","84.70","8","25","27","-1.3","5.63","111","152","111","148","292","316","300"
"52",518586,"Charlie Culberson","52","100.0","0.250","0.125","0.286","0.375","0.349","0.445","0.305","2","8","92.6","28.2","2386","88.0","86.29","0","20","32","-1.7","5.04","117","153","112","150","307","328","298"
"52",573009,"Joe Mantiply","52","100.0","0.250","0.417","0.222","0.667","0.415","0.336","0.212","3","12","90.3","-5.6","2234","84.5","84.18","4","28","24","-0.3","6.08","121","156","113","154","287","310","278"
"48",595928,"John Curtiss","48","100.0","0.222","0.111","0.250","0.333","0.348","0.382","0.192","2","9","87.3","14.1","2435","88.7","87.72","5","19","29","-1.0","5.77","104","152","115","142","299","330","299"
"46",608328,"Chase De Jong","46","100.0","0.500","0.500","0.400","1.000","0.646","0.571","0.437","3","6","88.7","32.4","2295","87.3","85.38","2","20","26","-1.9","5.41","112","148","123","148","289","320","303"
"46",621078,"Brady Lail","46","100.0","0.222","0.333","0.167","0.556","0.356","0.382","0.305","2","9","84.2","2.6","2218","89.2","88.70","6","23","23","-0.5","5.85","120","154","121","155","285","313","282"
"45",620982,"Ricardo Pinto","45","100.0","0.364","0.364","0.300","0.727","0.483","0.458","0.360","4","11","80.4","3.4","1906","91.9","91.14","4","24","21","-0.8","5.87","111","158","120","153","290","322","301"
"45",458584,"Xavier Cedeno","45","100.0","0.400","0.200","0.444","0.600","0.465","0.329","0.251","4","10","85.8","15.8","2367","84.0","82.92","3","19","25","-1.1","5.33","112","151","106","148","292","319","298"
"45",431145,"Russell Martin","45","100.0","0.154","0.077","0.182","0.231","0.162","0.187","0.179","2","13","91.0","19.3","2200","85.1","83.57","6","26","19","-1.5","5.27","118","162","117","148","306","321","299"
"44",572008,"Chris Owings","44","100.0","0.545","0.636","0.444","1.182","0.711","0.613","0.471","6","11","95.7","26.5","1709","67.8","66.82","1","23","21","-1.0","5.45","123","152","131","147","317","340","325"
"43",541650,"Hernan Perez","43","100.0","0.222","0.333","0.143","0.556","0.386","0.408","0.289","2","9","91.4","26.9","1648","68.8","66.47","3","17","26","-2.3","4.45","107","155","126","148","311","320","294"
"42",592741,"Chasen Shreve","42","100.0","0.250","0.250","0.333","0.500","0.388","0.414","0.321","2","8","85.2","26.6","2011","87.9","87.85","2","19","22","-0.1","6.09","114","150","113","148","296","315","299"
"42",645801,"Mike Ford","42","100.0","0.500","0.583","0.444","1.083","0.654","0.470","0.405","6","12","91.4","24.9","1577","77.9","75.96","2","18","24","-1.9","4.87","116","159","137","149","294","311","278"
"42",642083,"Aaron Slegers","42","100.0","0.273","0.273","0.200","0.545","0.372","0.433","0.350","3","11","86.6","22.0","1987","87.9","89.01","2","25","16","1.1","6.87","102","153","116","146","307","321","298"
"42",608596,"Tom Murphy","42","100.0","0.125","0.125","0.125","0.250","0.175","0.323","0.240","1","8","95.6","22.6","2186","86.9","86.24","9","26","16","-0.7","5.69","114","158","127","147","289","325","293"
"41",650633,"Michael King","41","100.0","0.222","0.000","0.250","0.222","0.194","0.118","0.125","2","9","81.3","18.9","2227","88.7","88.52","1","18","23","-0.2","6.12","110","147","125","148","294","320","287"
"41",541640,"Erasmo Ramirez","41","100.0","0.333","0.583","0.222","0.917","0.536","0.541","0.373","4","12","87.3","2.8","2133","87.2","87.24","4","18","22","0.0","6.37","112","147","116","152","299","325","276"
"40",592705,"Nick Rumbelow","40","100.0","0.375","0.750","0.250","1.125","0.617","0.674","0.464","3","8","97.9","17.3","2013","88.5","89.01","2","14","26","0.5","6.43","106","155","113","145","305","325","298"
"40",518693,"Sam Freeman","40","100.0","0.333","0.333","0.250","0.667","0.466","0.560","0.451","3","9","90.3","6.3","2154","87.3","86.43","0","19","21","-0.9","5.65","104","148","107","141","297","312","294"
"39",621368,"Taylor Hearn","39","100.0","0.750","0.250","0.750","1.000","0.718","0.555","0.371","3","4","92.3","13.8","2107","88.3","88.23","1","12","27","-0.1","6.17","103","147","111","146","294","307","300"
"35",664238,"Dylan Moore","35","100.0","0.625","0.000","0.625","0.625","0.576","0.494","0.442","5","8","98.0","15.8","1579","70.5","68.10","0","16","19","-2.4","4.36","115","146","122","143","289","325","289"
"33",660546,"Yennsy Diaz","33","100.0","0.333","0.000","0.333","0.333","0.519","0.491","0.231","1","3","96.8","11.7","2098","93.7","92.76","3","12","21","-0.9","5.65","108","159","120","149","308","329","300"
"33",571912,"Luke Maile","33","100.0","0.143","0.000","0.250","0.143","0.199","0.144","0.068","1","7","86.1","21.5","2091","71.6","70.14","3","11","21","-1.5","5.58","115","152","129","148","316","331","301"
"32",650738,"Adonis Rosa","32","100.0","0.143","0.429","0.000","0.571","0.285","0.332","0.209","1","7","92.7","13.2","2328","87.0","86.72","5","16","16","-0.3","5.92","114","154","124","153","287","323","280"
"31",591741,"Jose Osuna","31","100.0","0.333","0.333","0.250","0.667","0.416","0.440","0.367","3","9","92.2","1.9","1927","87.7","87.32","1","15","16","-0.4","5.91","124","149","131","149","313","332","298"
"30",605170,"Victor Caratini","30","100.0","0.250","0.375","0.143","0.625","0.395","0.395","0.318","2","8","89.5","11.6","1638","66.6","63.89","1","13","17","-2.7","4.03","116","153","121","151","305","329","302"
"29",657117,"Austen Williams","29","100.0","0.833","1.333","1.000","2.167","1.146","0.636","0.439","5","6","94.7","9.8","2088","85.0","83.92","5","15","14","-1.1","5.70","116","149","111","148","298","306","301"
"29",630263,"James Bourque","29","100.0","0.750","0.500","0.750","1.250","0.788","0.567","0.412","3","4","102.1","-3.6","2396","93.5","92.82","0","8","21","-0.7","5.75","117","151","118","148","322","316","298"
"29",660896,"Jorge Alcala","29","100.0","0.167","0.000","0.200","0.167","0.224","0.307","0.256","1","6","87.2","37.7","2342","91.2","90.79","5","14","15","-0.4","5.87","104","147","114","144","298","326","291"
"28",664034,"Ty France","28","100.0","0.250","0.375","0.143","0.625","0.359","0.469","0.304","2","8","91.9","16.1","1883","79.0","77.46","1","12","16","-1.5","5.41","118","153","126","148","301","319","296"
"28",620446,"Richard Urena","28","100.0","0.571","0.571","0.500","1.143","0.709","0.401","0.349","4","7","84.8","4.7","2002","82.9","80.93","1","12","16","-2.0","4.77","119","152","127","150","299","324","307"
"28",641525,"Brandon Dixon","28","100.0","0.143","0.429","0.000","0.571","0.381","0.472","0.285","1","7","89.8","21.2","1335","63.5","61.30","0","11","15","-2.2","4.54","114","150","131","149","297","341","293"
"27",594902,"Ben Lively","27","100.0","0.500","0.500","0.500","1.000","0.624","0.619","0.462","3","6","88.0","13.7","2022","84.4","84.58","3","10","17","0.2","6.36","114","160","116","144","289","322","303"
"27",425772,"Jeff Mathis","27","100.0","0.333","0.333","0.286","0.667","0.416","0.382","0.328","3","9","90.8","19.7","1749","75.5","73.22","4","18","9","-2.3","4.57","109","149","115","147","293","314","300"
"27",435079,"Ian Kinsler","27","100.0","0.333","0.000","0.333","0.333","0.496","0.649","0.663","1","3","87.5","10.4","2001","80.0","77.69","0","10","16","-2.3","4.86","118","155","117","149","297","320","302"
"25",501817,"Tony Barnette","25","100.0","0.400","0.600","0.250","1.000","0.574","0.348","0.260","2","5","91.4","36.5","2416","89.3","89.64","0","7","18","0.3","6.31","101","152","116","152","298","321","302"
"25",488671,"Alex Avila","25","100.0","0.286","0.000","0.333","0.286","0.305","0.233","0.160","2","7","82.2","2.4","1825","73.5","71.53","1","9","16","-2.0","4.70","120","154","142","154","301","327","303"
"25",467827,"Gerardo Parra","25","100.0","1.000","0.000","1.000","1.000","0.727","0.653","0.578","1","1","88.4","8.6","2263","89.0","86.86","3","5","20","-2.1","4.98","118","143","119","143","298","309","295"
"25",543734,"Chris Rusin","25","100.0","0.714","0.714","0.571","1.429","0.767","0.672","0.568","5","7","88.8","18.0","2169","87.5","86.38","2","13","12","-1.1","5.28","117","149","120","145","312","343","314"
"23",502273,"Mike Freeman","23","100.0","0.250","0.500","0.143","0.750","0.404","0.268","0.215","2","8","84.1","9.6","1569","62.9","60.73","1","11","12","-2.2","4.40","116","163","134","152","304","326","303"
"23",600858,"Humberto Arteaga","23","100.0","0.286","0.429","0.167","0.714","0.445","0.578","0.388","2","7","93.4","20.3","1818","77.2","74.34","0","11","12","-2.9","4.23","121","148","136","146","325","346","330"
"22",448801,"Chris Davis","22","100.0","0.400","0.800","0.333","1.200","0.646","0.671","0.460","2","5","99.3","12.9","2086","82.8","81.57","1","15","7","-1.2","5.44","126","148","145","150","303","327","296"
"21",594951,"Ryan O'Rourke","21","100.0","0.000","0.000","0.000","0.000","0.345","0.384","0.075","0","3","83.9","59.2","2231","85.4","84.62","0","4","17","-0.8","5.72","118","145","111","146","301","323","298"
"21",519222,"Austin Romine","21","100.0","0.571","1.000","0.400","1.571","0.871","0.572","0.448","4","7","98.0","24.1","2009","74.4","73.88","0","12","9","-0.5","5.87","117","164","131","151","275","329","301"
"21",448602,"Mark Reynolds","21","100.0","0.400","0.000","0.400","0.400","0.451","0.271","0.129","2","5","94.1","16.5","2130","78.2","76.94","0","7","13","-1.3","4.97","124","146","119","145","304","343","315"
"21",434778,"Kendrys Morales","21","100.0","0.333","0.000","0.250","0.333","0.425","0.475","0.421","1","3","89.9","29.0","2170","82.3","81.86","1","9","11","-0.4","5.81","115","149","132","150","299","324","294"
"21",501303,"Ehire Adrianza","21","100.0","0.625","0.500","0.714","1.125","0.722","0.621","0.501","5","8","94.8","15.3","1772","68.5","66.15","2","10","11","-2.4","4.39","117","163","135","149","296","337","300"
"20",593643,"Hanser Alberto","20","100.0","0.250","0.750","0.000","1.000","0.585","0.623","0.323","1","4","92.9","21.4","1453","71.0","69.14","0","7","12","-1.9","4.79","110","148","121","144","303","332","299"
"19",608700,"Kevin Plawecki","19","100.0","0.000","0.000","0.000","0.000","0.000","0.240","0.275","0","6","90.8","9.3","1945","76.8","75.23","1","11","8","-1.6","5.20","115","154","126","150","294","315","286"
"19",450314,"Ben Zobrist","19","100.0","0.000","0.000","0.000","0.000","0.276","0.335","0.094","0","3","87.0","40.6","2039","76.1","74.71","1","7","12","-1.4","5.35","113","148","119","149","324","341","307"
"19",571437,"Aaron Altherr","19","100.0","0.400","0.200","0.667","0.600","0.422","0.302","0.300","2","5","95.5","9.9","2256","86.9","86.56","4","10","9","-0.3","6.26","118","154","124","151","301","322","297"
"17",595939,"Chris Ellis","17","100.0","0.250","0.000","0.250","0.250","0.313","0.392","0.363","1","4","88.5","22.2","2311","85.9","85.67","0","6","11","-0.2","6.01","115","161","137","131","308","336","317"
"17",620454,"Jose Castillo","17","100.0","0.000","0.000","null","0.000","0.353","0.353","null","0","2","null","null","2270","91.1","91.11","2","5","11","0.0","6.31","118","152","120","147","296","327","308"
"17",500610,"Deolis Guerra","17","100.0","0.800","0.600","0.600","1.400","0.770","0.518","0.583","4","5","86.2","22.5","1980","87.0","88.48","3","14","3","1.5","7.02","115","164","120","149","305","316","292"
"16",572821,"Brian Dozier","16","100.0","0.400","0.800","0.250","1.200","0.646","0.317","0.190","2","5","88.2","38.8","1764","68.9","66.55","0","7","9","-2.4","4.40","122","153","127","149","294","316","300"
"16",605361,"Nick Martini","16","100.0","0.000","0.000","0.000","0.000","0.276","0.314","0.074","0","3","65.8","35.4","1490","68.2","66.14","1","3","13","-2.1","4.81","116","146","117","151","282","333","301"
"15",592836,"Taijuan Walker","15","100.0","0.250","0.250","0.333","0.500","0.309","0.358","0.278","1","4","92.6","19.3","2067","91.6","90.88","2","10","5","-0.7","5.77","118","153","119","153","304","319","306"
"15",435622,"Ian Desmond","15","100.0","0.250","0.250","0.250","0.500","0.309","0.268","0.280","1","4","79.3","30.2","2129","85.1","83.46","1","8","7","-1.6","5.19","118","157","124","148","303","314","304"
"15",606299,"Jose Peraza","15","100.0","0.250","0.000","0.250","0.250","0.219","0.293","0.274","1","4","87.9","29.2","1879","77.9","75.62","0","8","7","-2.3","4.70","115","148","124","142","282","319","293"
"15",602922,"Jose Rondon","15","100.0","0.400","0.000","0.400","0.400","0.350","0.493","0.554","2","5","88.6","16.9","1171","55.5","54.00","0","5","10","-1.5","5.11","108","148","114","146","294","327","311"
"14",606478,"Pedro Araujo","14","100.0","0.667","1.000","0.500","1.667","0.890","0.724","0.554","2","3","100.7","-1.0","2193","88.8","88.46","0","4","10","-0.3","6.07","100","163","129","146","303","341","308"
"14",456488,"Eduardo Nunez","14","100.0","0.250","0.750","0.000","1.000","0.498","0.457","0.335","1","4","97.4","24.3","1913","75.1","73.09","1","6","8","-2.0","4.90","121","165","134","154","294","330","308"
"14",518614,"Daniel Descalso","14","100.0","0.400","0.800","0.250","1.200","0.646","0.572","0.391","2","5","89.3","26.4","1985","77.3","76.71","0","9","5","-0.6","5.65","126","152","125","152","316","338","297"
"13",543148,"Tim Federowicz","13","100.0","0.500","0.500","0.400","1.000","0.624","0.693","0.482","3","6","90.5","32.6","1447","63.6","61.11","0","7","6","-2.5","4.35","112","159","124","148","304","314","304"
"13",543776,"JB Shuck","13","100.0","0.250","0.000","0.250","0.250","0.313","0.367","0.179","1","4","85.0","-4.7","2251","89.6","89.44","0","5","8","-0.2","6.32","110","152","115","145","300","312","289"
"13",607755,"Andrew Vasquez","13","100.0","null","null","null","null","0.700","0.700","null","0","0","null","null","2208","81.5","78.99","0","1","11","-2.5","5.28","118","153","111","150","291","321","302"
"12",571657,"Kyle Farmer","12","100.0","0.200","0.000","0.200","0.200","0.175","0.298","0.304","1","5","87.3","6.1","null","null","null","2","7","5","null","null","131","172","130","151","283","307","299"
"12",607223,"AJ Reed","12","100.0","0.000","0.000","0.000","0.000","0.000","0.154","0.119","0","3","84.3","26.4","1895","83.2","81.98","1","6","6","-1.2","5.21","113","153","121","150","301","331","301"
"12",543089,"Taylor Davis","12","100.0","0.500","0.000","0.500","0.500","0.438","0.446","0.483","3","6","84.7","-1.8","1614","59.6","57.49","0","9","3","-2.1","4.35","121","154","119","151","286","324","298"
"11",446481,"Sean Rodriguez","11","100.0","0.000","0.000","0.000","0.000","0.000","0.157","0.160","0","4","97.8","25.4","2114","84.8","84.22","2","6","5","-0.6","5.59","118","156","129","149","317","331","296"
"11",543677,"Matt Ramsey","11","100.0","0.000","0.000","0.000","0.000","0.000","0.005","0.003","0","3","88.5","47.8","2340","86.1","83.91","1","4","7","-2.2","5.02","113","148","117","151","301","312","295"
"10",467055,"Pablo Sandoval","10","100.0","0.000","0.000","0.000","0.000","0.240","0.340","0.190","0","2","87.5","12.8","2007","78.9","78.35","0","6","3","-0.5","5.88","111","141","125","140","297","316","289"
"10",622783,"Sandy Baez","10","100.0","0.400","0.200","0.400","0.600","0.422","0.172","0.177","2","5","79.2","14.9","1886","88.1","86.73","1","6","4","-1.4","5.63","107","148","122","150","300","343","285"
"9",491696,"Jesus Sucre","9","100.0","0.000","0.000","0.000","0.000","0.000","0.082","0.072","0","3","88.7","6.7","1590","63.2","60.87","0","5","4","-2.3","4.46","123","152","131","150","298","328","305"
"9",543376,"Caleb Joseph","9","100.0","0.000","0.000","0.000","0.000","0.000","0.179","0.185","0","4","94.3","4.3","1530","65.4","64.08","0","5","4","-1.3","5.14","118","155","129","151","310","332","314"
"8",476454,"Dellin Betances","8","100.0","0.000","0.000","null","0.000","0.000","0.000","null","0","2","null","null","2491","90.4","90.56","0","1","7","0.2","6.31","118","151","128","149","297","312","290"
"7",621002,"Daniel Robertson","7","100.0","0.333","0.000","0.333","0.333","0.292","0.402","0.436","1","3","100.1","-1.9","1786","79.0","76.94","0","4","3","-2.1","4.93","115","150","120","147","317","329","286"
"7",607732,"Jacob Stallings","7","100.0","0.000","0.000","0.000","0.000","0.000","0.078","0.081","0","3","82.5","37.1","2050","77.6","76.22","1","5","2","-1.4","5.32","121","165","140","151","309","328","306"
"5",545358,"Max Stassi","5","100.0","0.000","0.000","0.000","0.000","0.000","0.346","0.310","0","1","103.8","-4.6","1889","76.0","73.72","0","2","3","-2.3","4.83","126","143","140","149","301","318","297"
"4",576397,"Jedd Gyorko","4","100.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","1705","75.5","73.85","2","3","1","-1.7","4.98","112","154","113","148","309","331","301"
"1",592407,"Bryan Holaday","1","100.0","0.000","0.000","0.000","0.000","0.000","0.138","0.132","0","1","84.4","-4.9","null","63.4","61.34","0","1","0","-2.1","5.41","112","156","116","150","296","323","296"
